abbr,pts,opp_pts,wins,losses
SAS,88,86,65,12
SAS,101,112,65,13
SAS,98,102,65,14
SAS,86,92,65,15
SAS,102,98,66,15
SAS,96,91,67,15
SAS,106,74,1,0
SAS,94,68,2,0
SAS,96,87,3,0
SAS,116,95,4,0
SAS,124,92,5,0
SAS,97,98,5,1
SAS,100,96,6,1
SAS,97,111,6,2
SAS,91,95,6,3
SAS,99,113,6,4
TOR,106,99,1,0
TOR,113,103,2,0
TOR,106,87,3,0
TOR,102,91,4,0
TOR,103,98,5,0
TOR,87,92,5,1
TOR,76,96,5,2
TOR,109,111,5,3
TOR,119,103,6,3
TOR,100,81,7,3
TOR,101,107,7,4
TOR,110,115,7,5
TOR,89,93,7,6
TOR,102,91,8,6
TOR,91,80,9,6
TOR,103,99,10,6
TOR,84,82,11,6
TOR,102,107,11,7
TOR,96,86,12,7
TOR,105,106,12,8
TOR,109,112,12,9
TOR,102,93,13,9
TOR,97,94,14,9
TOR,90,83,15,9
TOR,96,76,16,9
TOR,90,106,16,10
TOR,99,109,16,11
TOR,108,94,17,11
TOR,94,104,17,12
TOR,103,99,18,12
TOR,111,90,19,12
TOR,97,104,19,13
TOR,94,91,20,13
TOR,104,94,21,13
TOR,113,115,21,14
TOR,100,122,21,15
TOR,91,74,22,15
TOR,97,88,23,15
TOR,108,95,24,15
TOR,106,103,25,15
TOR,112,100,26,15
TOR,115,109,27,15
TOR,101,81,28,15
TOR,112,94,29,15
TOR,106,89,30,15
TOR,103,93,31,15
TOR,111,107,32,15
TOR,93,112,32,16
TOR,104,97,33,16
TOR,110,103,34,16
TOR,103,89,35,16
TOR,112,117,35,17
TOR,106,116,35,18
TOR,98,85,36,18
TOR,122,95,37,18
TOR,114,105,38,18
TOR,99,97,39,18
TOR,101,114,39,19
TOR,104,94,40,19
TOR,117,115,41,19
TOR,107,113,41,20
TOR,104,99,42,20
TOR,104,96,43,20
TOR,112,104,44,20
TOR,107,109,44,21
TOR,107,89,45,21
TOR,101,94,46,21
TOR,105,91,47,21
TOR,105,100,48,21
TOR,79,91,48,22
TOR,109,112,48,23
TOR,115,91,49,23
TOR,100,119,49,24
TOR,105,97,50,24
TOR,99,95,51,24
TOR,95,102,51,25
TOR,96,90,52,25
TOR,87,95,52,26
TOR,111,98,53,26
TOR,93,89,54,26
TOR,122,98,55,26
TOR,103,96,56,26
TOR,90,100,0,1
TOR,98,87,1,1
TOR,101,85,2,1
TOR,83,100,2,2
TOR,102,99,3,2
TOR,83,101,3,3
TOR,89,84,4,3
TOR,96,102,4,4
TOR,96,92,5,4
TOR,95,91,6,4
TOR,87,94,6,5
TOR,99,91,7,5
TOR,91,103,7,6
TOR,116,89,8,6
TOR,84,115,8,7
TOR,89,108,8,8
TOR,99,84,9,8
TOR,105,99,10,8
TOR,78,116,10,9
TOR,87,113,10,10
UTA,87,92,0,1
UTA,99,71,1,1
UTA,97,76,2,1
UTA,92,108,2,2
UTA,96,84,3,2
UTA,89,79,4,2
UTA,114,118,4,3
UTA,91,92,4,4
UTA,93,102,4,5
UTA,97,96,5,5
UTA,93,89,6,5
UTA,93,102,6,6
UTA,89,111,6,7
UTA,102,91,7,7
UTA,101,87,8,7
UTA,103,106,8,8
UTA,94,103,8,9
UTA,122,119,9,9
UTA,106,114,9,10
UTA,106,85,10,10
UTA,90,94,10,11
UTA,98,104,10,12
UTA,81,118,10,13
UTA,94,104,10,14
UTA,97,88,11,14
UTA,110,89,12,14
UTA,85,103,12,15
UTA,104,109,12,16
UTA,95,91,13,16
UTA,80,94,13,17
UTA,109,96,14,17
UTA,92,87,15,17
UTA,91,93,15,18
UTA,98,123,15,19
UTA,94,103,15,20
UTA,98,83,16,20
UTA,86,74,17,20
UTA,85,99,17,21
UTA,101,103,17,22
UTA,109,82,18,22
UTA,119,124,18,23
UTA,111,118,18,24
UTA,108,86,19,24
UTA,92,95,19,25
UTA,102,73,20,25
UTA,103,90,21,25
UTA,105,96,22,25
UTA,85,81,23,25
UTA,84,81,24,25
UTA,98,89,25,25
UTA,121,119,26,25
UTA,96,100,26,26
UTA,89,103,26,27
UTA,111,93,27,27
UTA,111,115,27,28
UTA,117,114,28,28
UTA,78,96,28,29
UTA,96,98,28,30
UTA,95,100,28,31
UTA,94,104,28,32
UTA,88,94,28,33
UTA,106,94,29,33
UTA,84,91,29,34
UTA,94,115,29,35
UTA,114,93,30,35
UTA,108,99,31,35
UTA,94,85,32,35
UTA,103,69,33,35
UTA,85,92,33,36
UTA,94,85,34,36
UTA,89,87,35,36
UTA,91,113,35,37
UTA,93,84,36,37
UTA,123,75,37,37
UTA,96,103,37,38
UTA,98,85,38,38
UTA,101,86,39,38
UTA,86,88,39,39
UTA,99,102,39,40
UTA,100,84,40,40
UTA,92,101,40,41
UTA,96,101,40,42
WAS,88,87,1,0
WAS,118,113,2,0
WAS,110,117,2,1
WAS,102,99,3,1
WAS,98,118,3,2
WAS,99,114,3,3
WAS,101,125,3,4
WAS,108,99,4,4
WAS,115,86,5,4
WAS,97,95,6,4
WAS,106,123,6,5
WAS,87,101,6,6
WAS,78,111,6,7
WAS,82,84,6,8
WAS,97,85,7,8
WAS,104,108,7,9
WAS,109,106,8,9
WAS,104,116,8,10
WAS,114,103,9,10
WAS,103,109,9,11
WAS,105,107,9,12
WAS,114,111,10,12
WAS,95,112,10,13
WAS,95,114,10,14
WAS,109,101,11,14
WAS,113,99,12,14
WAS,100,91,13,14
WAS,111,96,14,14
WAS,91,108,14,15
WAS,91,94,14,16
WAS,103,91,15,16
WAS,75,97,15,17
WAS,115,121,15,18
WAS,88,97,15,19
WAS,105,99,16,19
WAS,114,100,17,19
WAS,106,101,18,19
WAS,118,104,19,19
WAS,117,119,19,20
WAS,98,108,19,21
WAS,106,87,20,21
WAS,91,116,20,22
WAS,89,106,20,23
WAS,113,117,20,24
WAS,123,122,21,24
WAS,98,114,21,25
WAS,121,134,21,26
WAS,106,94,22,26
WAS,104,108,22,27
WAS,111,108,23,27
WAS,92,99,23,28
WAS,103,89,24,28
WAS,98,86,25,28
WAS,94,114,25,29
WAS,109,89,26,29
WAS,104,109,26,30
WAS,103,94,27,30
WAS,113,99,28,30
WAS,116,108,29,30
WAS,104,98,30,30
WAS,83,108,30,31
WAS,99,100,30,32
WAS,109,116,30,33
WAS,93,114,30,34
WAS,100,116,30,35
WAS,124,81,31,35
WAS,117,96,32,35
WAS,99,94,33,35
WAS,99,89,34,35
WAS,117,102,35,35
WAS,101,122,35,36
WAS,129,132,35,37
WAS,101,88,36,37
WAS,94,102,36,38
WAS,111,120,36,39
WAS,106,99,37,39
WAS,109,114,37,40
WAS,121,103,38,40
WAS,99,112,38,41
WAS,113,98,39,41
WAS,120,111,40,41
WAS,109,98,41,41
